Path,Verified,Publisher,Company,Description,Product,MD5,SHA256,group_count
c:\windows\system32\NlsData0021.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,FD56CD6C6A11A832EB4B638A915AD567,9F17B35D8D2C70F5502060B663D27FD305A801C2D0D8E8915F216E8CF4581468,1
c:\windows\system32\NlsData0022.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,3006E506579EAC24EC1DE3C139D709B1,9A10A1B2601FDB0E0E4F074D7CE8D23767BCB1167DED81933F89C17B9A74A9BE,1
c:\windows\system32\NlsData0024.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,CE7EA7DF3AA1832FD82EBB49A124915D,A6BD1AE5BC4E053D939564C3240787DD233F67509D85DE8C58B5A4CE479CBA5B,1
c:\windows\system32\NlsData0026.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,A08FF320A2BD98F9982B2B91F57D7881,D175F3C196BAFA05D18424490BFCF2DF7A93341608DF67B808DCED5EE7CEC668,1
c:\windows\system32\NlsData0027.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,DD7B568F7B0DDCB39862485DF11B7758,DED1FBD837BE8BF6DC429035D13792C902CEA5A5AF6BAE847E4BE3BFF7258FFD,1
c:\windows\system32\NlsData002a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,FE6306CCCB4B856E5617C11ABEF74CE2,03948703CD778A0B1C170DBD42188E3334F67E4D61845CAB367EC168328C261B,1
c:\windows\system32\NlsData0039.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,4476AC1677BD3002F4F7716D95D07734,E30ECE514F438E8CCF7E02DFB956C51BD76BA52E540A3E399C54C928CBA6020A,1
c:\windows\system32\NlsData003e.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,90DECF877711CC495A76B9A0398F7409,263E4F0E83AB2113C8A64941A076CDE71F4665AAAF2600F7150810130418736F,1
c:\windows\system32\NlsData0045.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,EC0BBCEB6B598145432A36C8D46921A4,99CFCE27576637BDAD8682264BEA7711792D050CC055B82BC5611A91E44B60B3,1
c:\windows\system32\NlsData0046.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,4C3D1D215C76C7B96813786B7BC3DA84,9E3F70B892113C675ED3D8B92F8BACCF0A9E451CECD2D9D9A1ACE39C5E6841F0,1
c:\windows\system32\NlsData0047.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,B218BACBE0D99D47E2C65E7C03906AEB,D4188B9098FEC42D261AD12D9720423F3AC94FA3A6BF61677E79F642AC105A95,1
c:\windows\system32\NlsData0049.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,49303CF81622E8544AF85454696C7678,2C12E5059E7C9BCEB8B5384A7806014CE29FA727AA170821851F70E1C1E59CA9,1
c:\windows\system32\NlsData004a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,BE007B645B9D1332E3346107727320D9,7B128BE8D77398CBC3BB789A34E21AFC984C2E87276907A01326F8FB4504E9DA,1
c:\windows\system32\NlsData004b.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,A2A122D5AA02CA7D4D2C51F9282F2585,933F5077CB100BEBC9488FF05A117388B3B55C834F312893ADAABAF97E833BE6,1
c:\windows\system32\NlsData004c.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,05251F19B9908A7CDEFD7D3F423C401F,145B4C0B97D662684EFFC6E783D709FEDD0EE74137FB6971E681A82CD6F0B523,1
c:\windows\system32\NlsData004e.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,78E1D6360878DC7F2230F10F1EB24690,A6D16A20A1DD637294477C1F55C8A017E3753545A57117B4D2FA14560A64B0DD,1
c:\windows\system32\NlsData0414.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,940AA7C1C350486A5C734131D456DF30,DA7DEFD5CCE364582FFC0B99BEBF67771AD681D41D1E220808B6293B0DFF3ED2,1
c:\windows\system32\NlsData0416.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,20BDA1327B2B0DB58BEC772211E7E08C,527F10D1D7F0D0A82AF3BC7981F6A972E99759E096CFA5D4F28424285964B5B7,1
c:\windows\system32\NlsData0816.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,84EC34B5D6315AA533A22828749C0E4E,605963A5D2B23C336E74ED84EE3672909870FA78D6D980E2943E1CCC85303E44,1
c:\windows\system32\NlsData081a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,254E8B60DF8A9DC2385F1B67AD3FB62E,4689B07E8A5EA739EC95275BC3F6737BF9978409CFBCE1398C15C81D59D341D5,1
c:\windows\system32\NlsData0c1a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,EE9CB10DFA34183AF0BBB5811B794426,C21682FF10047854126A79FC51D13FA4104C272D05C0E944A67EF367561516E6,1
c:\windows\system32\NlsLexicons0002.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,8B95627C01F8A51CB3B03FFD037B8025,97AFC63E31CDE635931DFA50C87DC27DF3A7F476151214B30DB052D86BDC7233,1
c:\windows\system32\NlsLexicons0003.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,8C936BF16422C92B2F200088718014E0,04CF872D857B28D7FFBF6A144EEAB80E426B461438BFA2519A6A2BA3253B6CEB,1
c:\windows\system32\NlsLexicons0007.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft German Natural Language Server Data and Code,Microsoft® Windows® Operating System,CB2C30C436DC94F4A840AE8297E4601D,501E49520602B65E273A57331CFA607348ABC248B1F1077AC575D32305D8604A,1
c:\windows\system32\NlsLexicons0009.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft English Natural Language Server Data and Code,Microsoft® Windows® Operating System,550D95DD9FE858684E421D68A31BF4B6,66876BF76E463006982481A40A041B929E6F3BA5827268518C38D194CC5579CA,1
c:\windows\system32\NlsLexicons000a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Spanish Natural Language Server Data and Code,Microsoft® Windows® Operating System,19458936E581D3867A3BCE747701257B,9864C0AD4BF34281CAE160F2BD0FA837A6E18E7C82111FA82A8C1B99196EF761,1
c:\windows\system32\NlsLexicons000c.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft French Natural Language Server Data and Code,Microsoft® Windows® Operating System,AD1F2C725BA0D36F55A5612ABC74F23B,C081F19452FA55A7EC7878A8A71480C44F25002326283DB4FE82867C3D6783DF,1
c:\windows\system32\NlsLexicons000d.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,5B934CAAAA57707D7561E85981F27722,DC5454FE066859291237CF310AF2C7B8B8F3F3A3FB03415E0F38524267B4A537,1
c:\windows\system32\NlsLexicons000f.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,6496936A06E284D13378D207B8DAC4FF,899DA15FBEE12A30C4E4CD70A574AA456A71A7AB54B87F7B54CB083AA98CCA92,1
c:\windows\system32\NlsLexicons0010.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,8DE36D986BA89348ACB8FCE2BE2BAE1C,9A626DB60435EDD59DF7056FA8AED0B917F3277D337DEB7B4E04D66598FF8FC7,1
c:\windows\system32\NlsLexicons0018.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,3EDAC0BC6915DAC816345BCE05CEAE8D,A1410D826CA8784EA525082F16D4B116D40CAEBCF49D91484B372FB0E5ABAD35,1
c:\windows\system32\NlsLexicons001a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,DF664B7B70792B6F927410D83250E871,FC78DB2490374411F557672BFE0D2A50F7E2022BA5A465BFCE2D4834698AA2FC,1
c:\windows\system32\NlsLexicons001b.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,C66C6F77BF9030CC06CE4A21EDB2CAE2,CA348129B56240E4E3BBA32A370B3FB55A4C41FB4377DB33D41B19CF41C40E8C,1
c:\windows\system32\NlsLexicons001d.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,68DF03D216F6C01028BA7BDF385D7B86,97EB47AC26FC37E3C385C59FA805D7B5F379C9606170D73D3FDD913D78EAE4FB,1
c:\windows\system32\NlsLexicons0020.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,1151BB7E1003DEE5F52FC78C817AC774,EBD32A46976798B29A1F347D99C14C24CB89AD80936593D620EEFC3FC9DDF857,1
c:\windows\system32\NlsLexicons0021.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,2DE68AE00B1DDA3EB92759D34EA12D4E,E0A0B3DE2C43B9735B19F319DEB6E62AAC294152AADB947E43DEF3074B768479,1
c:\windows\system32\NlsLexicons0022.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,62E59C55C4A527FCA45599F78F2B0971,F1D3F9E6FC79AA143AF15582B072594E8E23D82FA86E4784A1349762267DEFAD,1
c:\windows\system32\NlsLexicons0024.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,04A6FF5E3AFD544288E5C5C646F6970A,F1E4BB73A6DEB67277111699395FC074114587B7644D552D7FB74926435C7062,1
c:\windows\system32\NlsLexicons0026.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,E818511C2A91010BD4938917FFDEE759,E6C0EA6A8BC9389DCA231DFD66CE4BCAF3DAD8FE029F026126D84ACDA7D42686,1
c:\windows\system32\NlsLexicons0027.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,47FCD7B024AEC3C4D51821C12F86A43B,04D9248FD135F40865EF7AB3948ACF4C77673AECDA4C1452C2CFCCAA5EBC3E5A,1
c:\windows\system32\NlsLexicons002a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,6241D522FD58C98D17D0C63F9C81C584,E934A1F8AB7F3DDF861AB923661404E933F6CB730CB67F7A1881D171CB65CAAD,1
c:\windows\system32\NlsLexicons0039.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,ED6D1472B6E41308338C02BA996FBFA2,8B9E959F1215A6F2B011C7C395DD3B88EB566ABA66F874AD8E299F4987E23B86,1
c:\windows\system32\NlsLexicons003e.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,81EF17637D9BC4F8C1FA239FE48A0FD3,F487A3DF81B3EDF97BFABBF94EC64463D2B63225150E59D7BF12E0D6B7B2ECFD,1
c:\windows\system32\NlsLexicons0045.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,A84CBB2E8E57C4D47634B93BDF481CEB,FD5CB55E749FEF2BEF162B6E9F60B2710735609CE8B7C967B47544F4F7EA93C9,1
c:\windows\system32\NlsLexicons0046.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,507DF5ECB73ECCBB5402163E167FB3A7,735B45D1F9CF13725A7335B42C85436506F8CE991B2C1B28A3409BC468A3D530,1
c:\windows\system32\NlsLexicons0047.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,DB8482DB9CF78746CF477CB8B397F50F,C1D4FC3B6B4C2AED826685240440126E44E48CD8457B13C2EF811E879161B839,1
c:\windows\system32\NlsLexicons0049.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,E502D97A5B970F25C49E9ACE1836FC80,2B931B863FB178271A17AE1F0567C1CF53F359753A7D7E716EE34CF0C8B18925,1
c:\windows\system32\NlsLexicons004a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,3A12D86FE7EBE96AF83329ADE750B027,2440202C3757B2C2F3411043A528D5C92C64A673E4F62D569131B3354CAA1834,1
c:\windows\system32\NlsLexicons004b.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,205B6CAAC7E928240562A5BAFD64F25C,EE9FEDBE4CB97F60EF97FAE8105399949C190025C03197A1FEDC4ACCEE404E8D,1
c:\windows\system32\NlsLexicons004c.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,1E82C8475C23DC18C4425F3F876D3769,B7932D1E3A418DF9352FBF5566FCB5B1C3CB166688BB9DC1470652BE74005A14,1
c:\windows\system32\NlsLexicons004e.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,6B048086EED626396EED5F4841ABB6A6,A470B23D9A417E37A33238341A06E0AB984AEE7580CC209FEB7AE4B29DAF532F,1
c:\windows\system32\NlsLexicons0414.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,4596CAABACB9DAC60F8E823CC553682A,45747E4716468F3E3CA3CBE824CB78EFDF3CEC98A1438996A072624754190F89,1
c:\windows\system32\NlsLexicons0416.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,2B72247DCB1DBCB629199EDBAE866641,1B6A14D7F24423A00DDAEAF39BAD8329CB19D52B6AEBC42F7C89D120F2715661,1
c:\windows\system32\NlsLexicons0816.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,55DAF94CB85A087EB7381644931CA471,3B2D8A6BE7449F7B6070E12925F3B01ED095C3EE90032555279BC2124BF2D7DC,1
c:\windows\system32\NlsLexicons081a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,4B618EAD404A26DF2E9E01EF1F5F07DE,73C7870B5BF0E9165FBF67F72E0A70F74D6E86A5A44CE01FC454D1D8646F4268,1
c:\windows\system32\NlsLexicons0c1a.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Neutral Natural Language Server Data and Code,Microsoft® Windows® Operating System,5736E048AF10E4015B94F435B362C528,CA3724DE147A70EC5738F805D1A608BC56743F4AEA939124B24A6FE14657BFA7,1
c:\windows\system32\Nlsdl.dll,Signed,Microsoft Windows,Microsoft Corporation,Nls Downlevel DLL,Microsoft® Windows® Operating System,D3FD48ED430F991A8F8556B9A0851ED1,30B03879C91C80AF8D58EA17555F0E863B98A328836107AB7DBFCA7E1069885E,1
c:\windows\system32\OEMLicense.dll,Signed,Microsoft Windows,,,,68085A085DE8E3540EE8E02CAE575B2E,960AF0D4E2C3749FDC204BFB0E0F4368FD4094586F3560F96CE7A25572EDDDD2,1
c:\windows\system32\OnDemandConnRouteHelper.dll,Signed,Microsoft Windows,Microsoft Corporation,On Demand Connctiond Route Helper,Microsoft® Windows® Operating System,A030B48F73CB01B89AD5CF725240401A,3334AFA0C57F2A9EFF0FC466B62AAD6513191360BF46CEB337E089650AD5A474,1
c:\windows\system32\OpcServices.dll,Signed,Microsoft Windows,Microsoft Corporation,Native Code OPC Services Library,Microsoft® Windows® Operating System,BD11C5DBF7D84E4AE8703EF3B3AE794B,52C31673A668E8163F274AF993EA36D491EC15D055809F6F2F8072B0957EB771,1
c:\windows\system32\OpenWith.exe,Signed,Microsoft Windows,Microsoft Corporation,Pick an app,Microsoft® Windows® Operating System,1367052BB3F4C468EC07CE96E154D9CC,0B084702A8117D5EE1E133DFEBEE7DA139DFE3C81B2BC51C40FB1EEE18271C96,1
c:\windows\system32\OskSupport.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft On-Screen Keyboard Support Utilities,Microsoft® Windows® Operating System,90E91F97BC8F2E7A4BB27CE0625E7EF8,8663CC8CA1A32516720711FFD1BA36607ECCF0FE7EF5A9C521365807138A346D,1
c:\windows\system32\PATHPING.EXE,Signed,Microsoft Windows,Microsoft Corporation,TCP/IP PathPing Command,Microsoft® Windows® Operating System,45D456370C5241F3735F9455B753269E,995FAEF4B24ECAAE731FD1661E4EC08F3EB7180EA80EA060106C6F7D389D0548,1
c:\windows\system32\PCPKsp.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Platform Key Storage Provider for Platform Crypto Provider,Microsoft® Windows® Operating System,480C100DFBDACA7A702736E0F81F5080,BA13C27B12B9B996110045A82FDBE7CAEBB84D9E3E1EEEE4F07730DF1EE9A26D,1
c:\windows\system32\PCPTpm12.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Platform Crypto Provider for Trusted Platform Module 1.2,Microsoft® Windows® Operating System,BCCB98D8E406576180B5E808731510BF,3A9B25557BBA086BB4C00D409340F5D6E1E9AC8818910DFA5E8B45846892865B,1
c:\windows\system32\PING.EXE,Signed,Microsoft Windows,Microsoft Corporation,TCP/IP Ping Command,Microsoft® Windows® Operating System,AC13A4FE5396E05B46C7E270BC5CC22C,BB6A9E48879B3C5A63387C2176075255CEF406D2C83C1C4B47397DF47DB8775F,1
c:\windows\system32\PNPXAssoc.dll,Signed,Microsoft Windows,Microsoft Corporation,PNPX Association Dll,Microsoft® Windows® Operating System,0ACBAD0081311979C3EBA2FC8E471F4E,89FC93D3660EE043753AF1CB50E04AAC9942CD51EC65EF74B3E2723C7B6FAD43,1
c:\windows\system32\PNPXAssocPrx.dll,Signed,Microsoft Windows,Microsoft Corporation,PNPX Association Dll,Microsoft® Windows® Operating System,BC2F0DC05B717D5D890EC6876DE57C95,902A5982426C84939A2357815434B2F4F010CCA20A96CA76C94AA30C711ED354,1
c:\windows\system32\PSHED.DLL,Signed,Microsoft Windows,Microsoft Corporation,Platform Specific Hardware Error Driver,Microsoft® Windows® Operating System,879E608D61DB8187590CC8152435F117,AC381F1F69D6CECCDEA9D39E3107F7FD97CDBEB012BD57F2BF0E38A2AAB9B433,1
c:\windows\system32\PSModuleDiscoveryProvider.dll,Signed,Microsoft Windows,Microsoft Corporation,WMI,Microsoft® Windows® Operating System,246350418C98D17447105F3664FE9FC4,2207256DC431E94570455F2FF917CF2646BE0CF35E8E670D0A0D68000F0E3F0C,1
c:\windows\system32\PeerDistCacheProvider.dll,Signed,Microsoft Windows,Microsoft Corporation,BranchCache Export CacheMgr Provider,Microsoft® Windows® Operating System,5D8982E327F13D9496D1C3193B264153,1E38D7E518208E676A791A3857719894E48B458839C26A9095814289A61B7A22,1
c:\windows\system32\PeerDistSh.dll,Signed,Microsoft Windows,Microsoft Corporation,BranchCache Netshell Helper,Microsoft® Windows® Operating System,9D5B7EADFB394DB9B60DD773EB5EC981,9CDFF66DCB974D76108FD26EEF8F87B803EDA524CDCA670EAD8F2B8B52B0C3BB,1
c:\windows\system32\PhotoMetadataHandler.dll,Signed,Microsoft Windows,Microsoft Corporation,Photo Metadata Handler,Microsoft® Windows® Operating System,BA247631B40720DAEA89BEFAA4632EB6,D18B009631F89A350B9BA81B11EE49AADF9295E7CDC6B15EE61983A935551A64,1
c:\windows\system32\PickerHost.exe,Signed,Microsoft Windows,Microsoft Corporation,File Picker UI Host,Microsoft® Windows® Operating System,FC3E0DF8C34D8DAF1578E2C140EADDB2,055F0156E3CDAF171F2CACA2035D6A7FEEFFBE6364E664C962C49D86F0B2633C,1
